Unnamed: 0,Title,Location,Price,Bedrooms,Bathrooms,Toilets,Property Type,URL,Scraped_By,title,location,price,bedrooms,bathrooms,toilets,property_type,url
,,,,,,,,,data/Island_Luxury_Data.csv,3 Bedroom Penthouse,"Ikoyi, Lagos","₦40,000,000 per annum",3.0,0.0,0.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3308083-3-bedroom-penthouse
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 4 Bedroom Duplex With 2 Bq Fully Equipped,"Off Norma Willam, Old Ikoyi, Ikoyi, Lagos","₦53,000,000 per annum",4.0,6.0,6.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/old-ikoyi/3241313-luxury-4-bedroom-duplex-with-2-bq-fully-equipped
,,,,,,,,,data/Island_Luxury_Data.csv,Newly Built 2 Bedroom Flat With Inverters,"Ikoyi, Lagos","₦8,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3307967-newly-built-2-bedroom-flat-with-inverters
,,,,,,,,,data/Island_Luxury_Data.csv,2-bedroom Penthouse Apartment,"Ikoyi, Lagos","₦12,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3299931-2-bedroom-penthouse-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,3-bedroom Serviced Apartment,"Ikoyi, Lagos","₦35,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3300019-3-bedroom-serviced-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,4-bedroom Waterfront Townhouse With Bq,"Parkview, Ikoyi, Lagos","₦30,000,000 per annum",4.0,4.0,5.0,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/parkview/3300033-4-bedroom-waterfront-townhouse-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,4-bedroom Terrace House,"Parkview, Ikoyi, Lagos","₦40,000,000 per annum",4.0,4.0,5.0,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/parkview/3300043-4-bedroom-terrace-house
,,,,,,,,,data/Island_Luxury_Data.csv,3-bedroom Apartment With Bq,"Old Ikoyi, Ikoyi, Lagos","₦35,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3300049-3-bedroom-apartment-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,4-bedroom Apartment,"Ikoyi, Lagos","$70,000 per annum 
approx. ₦99,474,226",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3302555-4-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,5-bedroom Semi-detached Duplex,"Banana Island, Ikoyi, Lagos","₦100,000,000 per annum",5.0,5.0,6.0,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/banana-island/3303640-5-bedroom-semi-detached-duplex
,,,,,,,,,data/Island_Luxury_Data.csv,1-bedroom Apartment,"Old Ikoyi, Ikoyi, Lagos","₦10,000,000 per annum",1.0,1.0,2.0,1 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3304432-1-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Multi-unit Residential Property,"Old Ikoyi, Ikoyi, Lagos","₦200,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3304473-multi-unit-residential-property
,,,,,,,,,data/Island_Luxury_Data.csv,4-bedroom Semi-detached House,"Ikoyi, Lagos","₦70,000,000 per annum",4.0,4.0,5.0,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/3304549-4-bedroom-semi-detached-house
,,,,,,,,,data/Island_Luxury_Data.csv,3-bedroom En-suite Penthouse,"Ikoyi, Lagos","₦70,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3305623-3-bedroom-en-suite-penthouse
,,,,,,,,,data/Island_Luxury_Data.csv,4-bed Semi-detached Duplex With Bq --ikoyi,"Ikoyi, Lagos","₦50,000,000 per annum",4.0,4.0,5.0,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/ikoyi/3305864-4-bed-semi-detached-duplex-with-bq-ikoyi
,,,,,,,,,data/Island_Luxury_Data.csv,3-bedroom Apartment,"Ikoyi, Lagos","$75,000 per annum 
approx. ₦106,579,528",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3305657-3-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,3-bedroom Apartment,"Banana Island, Ikoyi, Lagos","₦50,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3306188-3-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,4-bedroom Waterfront Terraced Duplex,"Parkview, Ikoyi, Lagos","₦85,000,000",4.0,4.0,5.0,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/parkview/3306220-4-bedroom-waterfront-terraced-duplex
,,,,,,,,,data/Island_Luxury_Data.csv,5 Bedroom Fully Detached,"Banana Island, Ikoyi, Lagos","₦100,000,000 per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/banana-island/3307915-5-bedroom-fully-detached
,,,,,,,,,data/Island_Luxury_Data.csv,Newly Built Four Bedroom Fully Detached Duplex,"Banana Island, Ikoyi, Lagos","₦2,000,000,000 per annum",4.0,4.0,5.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/ikoyi/banana-island/3293783-newly-built-four-bedroom-fully-detached-duplex
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 3-bedroom Apartment With Bq,"Gerrard Road, Ikoyi, Lagos","₦35,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3307827-luxury-3-bedroom-apartment-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Fully Service 4 Bedrooms House,"Off Bourdillon, Old Ikoyi, Ikoyi, Lagos","₦50,000,000 per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/old-ikoyi/3307822-fully-service-4-bedrooms-house
,,,,,,,,,data/Island_Luxury_Data.csv,Luxurious Fully Furnished 3-bedroom Apartment + Bq,"Gerrad Road, Ikoyi, Lagos","₦60,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3303571-luxurious-fully-furnished-3-bedroom-apartment-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 3-bedroom Apartment With Bq.,"Ikoyi, Lagos","₦40,000,000 per annum",3.0,0.0,0.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3307800-luxury-3-bedroom-apartment-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,5-bedroom Terrace Apartment,"Banana Island, Ikoyi, Lagos","₦80,000,000 per annum",5.0,5.0,6.0,5 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3307796-5-bedroom-terrace-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 4 Bedroom Maisonette + Bq,"Old Ikoyi, Ikoyi, Lagos","₦30,000,000 per annum",4.0,0.0,0.0,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/ikoyi/old-ikoyi/3294551-luxury-4-bedroom-maisonette-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 3-bedroom Apartment,"Ikoyi, Lagos","₦45,000,000 per annum",3.0,0.0,0.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3307736-luxury-3-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Newly Built 4 Units Of 4-bedroom Terrace + 1 Room B.q Each,"Banana Island, Ikoyi, Lagos","₦75,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/banana-island/3271420-newly-built-4-units-of-4-bedroom-terrace-1-room-bq-each
,,,,,,,,,data/Island_Luxury_Data.csv,3 Bedroom Flat,"Banana Island, Ikoyi, Lagos","₦50,000,000 per annum",3.0,1.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3307701-3-bedroom-flat
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 3 Bedroom Apartment,"Ikoyi, Lagos","₦40,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/3307658-luxury-3-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,"Luxury 4 Bedrooms Terraced Duplex, Giveaway Offer","Ikoyi, Lagos","₦50,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/3307605-luxury-4-bedrooms-terraced-duplex-giveaway-offer
,,,,,,,,,data/Island_Luxury_Data.csv,Premium Fully Serviced Unfinished 4 Bedroom Terrace With A Room Bq,"Off Bourdillon Road, Old Ikoyi, Ikoyi, Lagos","₦50,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/ikoyi/old-ikoyi/3307600-premium-fully-serviced-unfinished-4-bedroom-terrace-with-a-room-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Fully Serviced Three Bedroom Apartments With Bq,"Banana Island, Ikoyi, Lagos","₦50,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/ikoyi/banana-island/3307587-fully-serviced-three-bedroom-apartments-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Be The First To Live In This Brand-new Uxury Furnished 3-bedroom Apartment,"Victoria Island (VI), Lagos","₦30,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3297426-be-the-first-to-live-in-this-brand-new-uxury-furnished-3-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 1 Bedroom Mini Flat  (penthfloor) In A Secured Estate,"Oniru, Victoria Island (VI), Lagos","₦10,000,000 per annum",1.0,1.0,2.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/victoria-island/oniru/3222964-luxury-1-bedroom-mini-flat-penthfloor-in-a-secured-estate
,,,,,,,,,data/Island_Luxury_Data.csv,Furnished 2 Bedroom Apartment Without Bq Bluewaters Lekki Right.,"Lekki Phase 1 Right, Oniru, Victoria Island (VI), Lagos","₦21,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/oniru/3309113-furnished-2-bedroom-apartment-without-bq-bluewaters-lekki-right
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 3 Bedroom Apartment,"Oniru, Victoria Island (VI), Lagos","₦19,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/oniru/3309292-luxury-3-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Brand New 2 Bedroom Apartments,"Victoria Island (VI), Lagos","₦35,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3269815-brand-new-2-bedroom-apartments
,,,,,,,,,data/Island_Luxury_Data.csv,Brand New 3 Bedroom Apartments & Bq,"Victoria Island (VI), Lagos","₦50,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3269838-brand-new-3-bedroom-apartments-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 3bedroom Apartment,"Victoria Island (VI), Lagos","₦28,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308738-luxury-3bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury Well Maintained & Serviced 4 Bedroom Townhouse With Bq,"Victoria Island (VI), Lagos","₦50,000,000 per annum",4.0,0.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/victoria-island/3285158-luxury-well-maintained-serviced-4-bedroom-townhouse-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,"Tasteful Furnished & Serviced 3 Bedroom Apartment + Bq  Pool, Gym","Victoria Island (VI), Lagos","₦65,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308823-tasteful-furnished-serviced-3-bedroom-apartment-bq-pool-gym
,,,,,,,,,data/Island_Luxury_Data.csv,"Tasteful Furnished & Serviced 4 Bedroom Apartment + Bq, Pool, Gym","Victoria Island (VI), Lagos","₦70,000,000 per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308826-tasteful-furnished-serviced-4-bedroom-apartment-bq-pool-gym
,,,,,,,,,data/Island_Luxury_Data.csv,4bedroom Terrace Duplex With Bq,"Victoria Island, Victoria Island (VI), Lagos","₦35,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/victoria-island/3308935-4bedroom-terrace-duplex-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Tastefully Furnished 4bed,"Victoria Island (VI), Lagos","₦70,000,000 per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308970-tastefully-furnished-4bed
,,,,,,,,,data/Island_Luxury_Data.csv,"Tasteful Luxury 4 Bedroom Apartment + Bq, Swimming Pool, Gym","Victoria Island (VI), Lagos","₦45,000,000 per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3309008-tasteful-luxury-4-bedroom-apartment-bq-swimming-pool-gym
,,,,,,,,,data/Island_Luxury_Data.csv,210square Meter Office Space,"Off Adeola Odeku, Victoria Island (VI), Lagos","₦20,000,000 per annum",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3292662-210square-meter-office-space
,,,,,,,,,data/Island_Luxury_Data.csv,Fully Serviced Vacant Unfinished 2 Bedroom Apartment,"1004 Estate, Victoria Island (VI), Lagos","₦10,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3275826-fully-serviced-vacant-unfinished-2-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Super Luxury 2 Bedroom Apartment,"Victoria Island (VI), Lagos","₦35,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3309215-super-luxury-2-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Detached House With Ancillary Buildings,"Off Sanusi Fafunwa St, Victoria Island (VI), Lagos","₦90,000,000 per annum",5.0,0.0,5.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/victoria-island/3309217-detached-house-with-ancillary-buildings
,,,,,,,,,data/Island_Luxury_Data.csv,Brand New Luxury 3 Bedroom Apartment With A Bq,"Victoria Island (VI), Lagos","₦40,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3309352-brand-new-luxury-3-bedroom-apartment-with-a-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 3 Bedroom Apartment,"Victoria Island (VI), Lagos","₦26,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3309372-luxury-3-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Spacious 5bedroom,"Victoria Island (VI), Lagos","₦90,000,000 per annum",5.0,0.0,0.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/victoria-island/3309480-spacious-5bedroom
,,,,,,,,,data/Island_Luxury_Data.csv,Ultra Luxurious 2 Bedroom Flat,"Victoria Island (VI), Lagos","₦35,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3281774-ultra-luxurious-2-bedroom-flat
,,,,,,,,,data/Island_Luxury_Data.csv,5 Bedroom Fully Furnished Terrace Duplex With Bq,"Ihuntayi Street, Oniru, Victoria Island (VI), Lagos","₦35,000,000 per annum",5.0,4.0,6.0,5 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/victoria-island/oniru/3301568-5-bedroom-fully-furnished-terrace-duplex-with-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Well Maintained 2 Bedroom Apartment,"1004 Victoria Island Lagos, Victoria Island (VI), Lagos","₦10,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308697-well-maintained-2-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Furnished 3-bedroom Apartments,"Off Adeola Odeku Street, Victoria Island (VI), Lagos","₦60,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308548-furnished-3-bedroom-apartments
,,,,,,,,,data/Island_Luxury_Data.csv,Exotic And Elegant Brand New 4 Bedroom Terrace,"Oniru, Victoria Island (VI), Lagos","₦40,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/victoria-island/oniru/3307958-exotic-and-elegant-brand-new-4-bedroom-terrace
,,,,,,,,,data/Island_Luxury_Data.csv,"Waterfront Luxury Living --- Victoria Island 6,12 And 13 Floor +bq","Victoria Island (VI), Lagos","₦40,000,000 per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308476-waterfront-luxury-living-victoria-island-612-and-13-floor-bq
,,,,,,,,,data/Island_Luxury_Data.csv,Tastefully Furnished 3 Bedroom Flat,"Victoria Island (VI), Lagos","₦65,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308462-tastefully-furnished-3-bedroom-flat
,,,,,,,,,data/Island_Luxury_Data.csv,Exquisite 4 Bedroom Terrace Duplex With Pool Gym,"Oniru, Victoria Island (VI), Lagos","₦35,000,000 per annum",4.0,4.0,4.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/victoria-island/oniru/3308379-exquisite-4-bedroom-terrace-duplex-with-pool-gym
,,,,,,,,,data/Island_Luxury_Data.csv,Luxurious 4 Bedroom Terrace Duplex With Bq Pool,"Oniru, Victoria Island (VI), Lagos","₦40,000,000 per annum",4.0,4.0,4.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/victoria-island/oniru/3308369-luxurious-4-bedroom-terrace-duplex-with-bq-pool
,,,,,,,,,data/Island_Luxury_Data.csv,18 Untis Of 3-bedroom Apartment,"Victoria Island (VI), Lagos","₦25,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308332-18-untis-of-3-bedroom-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Luxury 4 Bedroom Self Serviced Townhouse,"Off Ahmodu Bello Way, Victoria Island (VI), Lagos","₦30,000,000 per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/victoria-island/3308302-luxury-4-bedroom-self-serviced-townhouse
,,,,,,,,,data/Island_Luxury_Data.csv,Tastefully Furnished 4 Bedroom Apartment With Swimming Pool And Gym,"Off Adeola Odeku Street, Victoria Island (VI), Lagos","₦70,000,000 per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308281-tastefully-furnished-4-bedroom-apartment-with-swimming-pool-and-gym
,,,,,,,,,data/Island_Luxury_Data.csv,Tastefully Furnished 3 Bedroom Apartment With Swimming Pool And Gym,"Off Adeola Odeku Street, Victoria Island (VI), Lagos","₦65,000,000 per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308236-tastefully-furnished-3-bedroom-apartment-with-swimming-pool-and-gym
,,,,,,,,,data/Island_Luxury_Data.csv,City View 4 Bedroom Luxuriously Fully Furnished Apartment,"Victoria Island (VI), Lagos","₦70,000,000 per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/victoria-island/3308150-city-view-4-bedroom-luxuriously-fully-furnished-apartment
,,,,,,,,,data/Island_Luxury_Data.csv,Fully Furnished And Serviced 4 Bedroom Semi-detaxhed Duplex +bq,"Old Ikoyi, Victoria Island (VI), Lagos","₦50,000,000 per annum",4.0,4.0,4.0,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/victoria-island/3308139-fully-furnished-and-serviced-4-bedroom-semi-detaxhed-duplex-bq
,,,,,,,,,data/Island_Luxury_Data.csv,A Well Maintained Commercial Structure Viable For Lounge And Office,"Off Eko Hotel, Victoria Island (VI), Lagos","₦85,000,000 per annum",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/victoria-island/3307966-a-well-maintained-commercial-structure-viable-for-lounge-and-office
